"year","title","artists","All artist","main_artist","genius_url","lyrics"
2017,"Craving You","Thomas Rhett","Maren Morris","Thomas Rhett","https://genius.com/Thomas-rhett-craving-you-lyrics","19 Contributors Craving You Lyrics “Craving You” is a story about a guy and girl wanting to be with each other the moment they part ways. The song is the lead single of Rhett’s third album Life Changes. [Intro: Thomas Rhett] Oh [Verse 1: Thomas Rhett] Every time we have to say goodbye I'm countin' down until we say hello Every touch is like the strongest drug I don't know how much longer I can go [Pre-Chorus: Thomas Rhett] I never had somethin' that I can't walk away from Well, girl, my self-control's so paralyzed When it comes to you, no, I ain't got no patience There's somethin' 'bout you, girl, I just can't fight [Chorus: Thomas Rhett & Maren Morris] You're like that cigarette That shot of hundred-proof No matter how much I get I'm always cravin' That feelin' when we kiss The way your body moves No matter how much I get I'm always cravin' you Cravin' you [Verse 2: Thomas Rhett] All the in-between is killin' me You know I come unglued from missin' you Sunset eyes, no, I don't have to try Because you know exactly what to do [Pre-Chorus: Thomas Rhett, Maren Morris & Both] I never had somethin' that I can't walk away from (Walk away from) Well, girl, my self-control's so paralyzed When it comes to you, no, I ain't got no patience (I ain't got no patience) There's somethin' 'bout you I just can't fight [Chorus: Thomas Rhett & Maren Morris, Maren Morris] You're like that cigarette That shot of hundred-proof No matter how much I get I'm always cravin' That feelin' when we kiss The way your body moves No matter how much I get I'm always cravin' you Cravin' you (I'm always cravin' you) Cravin' you (Oh, oh) Cravin' you [Bridge: Thomas Rhett & Maren Morris] Every time we have to say goodbye I'm countin' down until we say hello Every touch is like the strongest drug I don't know how much longer I can go Yeah (Yeah, yeah) [Chorus: Thomas Rhett & Maren Morris, Maren Morris] You're like that cigarette That shot of hundred-proof No matter how much I get (Ooh) I'm always cravin' That feelin' when we kiss The way your body moves No matter how much I get I'm always cravin' you, yeah (Cravin' you) Cravin' you Cravin' you (I'm cravin' you, baby) Cravin' you [Outro: Thomas Rhett] I'm cravin' you, babe"
2017,"Dirt On My Boots","Jon Pardi",NA,"Jon Pardi","https://genius.com/Jon-pardi-dirt-on-my-boots-lyrics","20 Contributors Dirt On My Boots Lyrics [Verse 1] Been up since the crack of dawn just tryna get paid Been hotter than a hundred suns, I can't find no shade Just two more rows and I'm good to go Yeah, I'm shuttin' this tractor down Give me a half an hour for a shave and a shower And I'll be outside your house [Chorus] Might have a little dirt on my boots But I'm takin' you uptown tonight Might have a little mud on my wheels But they gonna shine with ya up inside Gonna hit the club, gonna cut a rug Burn it up like neon lights Might have a little dirt on my boots But we're gonna dance the dust right off them tonight (Yeah, girl) Got a little dirt on my boots [Verse 2] Hard as I worked all day, I'm gonna work harder lovin' on you Spin you all over that dance floor, right out of them high heeled shoes And when you're ready to quit Baby, we can slip right out of that barroom door And when I take you home, don't worry, babe I'm gonna kick 'em off on the porch [Chorus] Might have a little dirt on my boots But I'm takin' you uptown tonight Might have a little mud on my wheels But they gonna shine with ya up inside Gonna hit the club, gonna cut a rug Burn it up like neon lights Might have a little dirt on my boots But we're gonna dance the dust right off them tonight (Yeah, girl) Got a little dirt on my boots (Uh) [Guitar Solo] [Bridge] A little dirty dancin' Blue collar romancin' I can get cleaned up, if you ask me But I can only get so fancy [Chorus] Got a little dirt on my boots But I'm takin' you uptown tonight Might have a little mud on my wheels But they gonna shine with ya up inside Gonna hit the club, gonna cut a rug Burn it up like neon lights Might have a little dirt on my boots But we're gonna dance the dust right off them tonight (Yeah, girl) Got a little dirt on my boots Got a little dirt on my boots Got a little dirt on my boots"
2016,"H.O.L.Y.","Florida Georgia Line",NA,"Florida Georgia Line","https://genius.com/Country-genius-country-songs-about-drinking-alcohol-lyrics","11 Contributors Country Songs about Drinking Alcohol Lyrics Country music has a life-long love affair with alcohol. Since the country music genre started in the 1920s, songs about drinking for fun and good times (or trying to forget a love affair gone wrong) have… Read More In alphabetical order by title: (Can't find your song? Please add it and link it!) A: ""Alcohol""-- by Brad Paisley --Proof ""All Jacked Up""-- by Gretchen Wilson --Proof ""All My Friends Say""-- by Luke Bryan --Proof ""All My Rowdy Friends Are Coming Over Tonight""-- By Hank Williams Jr --Proof ""All My Rowdy Friends (Have Settled Down)""-- By Hank Williams Jr --Proof ""All Night Long""-- by Joe Walsh --Proof ""Anything Goes""-- by Florida Georgia Line --Proof ""As Good As I Once Was""-- by Toby Keith --Proof B: ""Bartender""-- by Lady Antebellum --Proof ""Bartender's Blues""-- by George Jones --Proof ""Beachin'""-- by Jake Owen --Proof ""Beer Don't""-- by Morgan Wallen --Proof ""Beer For My Horses""-- by Toby Keith --Proof ""Beer in Mexico""-- by Kenny Chesney --Proof ""Beer Money""-- by Kip Moore --Proof ""Beer Run""-- by Garth Brooks and George Jones --Proof ""Beer Run""-- by Todd Snider --Proof ""Beer Thirty""-- by Brooks and Dunn --Proof ""Billy's Got His Beer Goggles On""-- by Neal McCoy --Proof ""The Bottle Let Me Down""-- by Merle Haggard --Proof ""Burnin' It Down""-- by Jason Aldean --Proof ""Buzz Back Girl""-- by Jerrod Niemann --Proof C: ""Chattahoochee"" -- by Alan Jackson -- Proof ""Chug-a-Lug"" -- by Roger Miller -- Proof ""Cigarettes and Whiskey and Wild, Wild Women"" -- By Buck Owens -- Proof ""Cold One"" -- by Eric Church -- Proof ""Colorado Kool-Aid"" -- by Johnny Paycheck -- Proof ""Country Club"" -- by Traviss Tritt -- Proof ""Country Honk"" -- by The Rolling Stones -- Proof D: ""Day Drinking"" -- by Little Big Town -- Proof ""Dim Lights, Thick Smoke"" -- by Dierks Bentley -- Proof ""Domestic, Light and Cold"" -- by Dierks Bentley -- Proof ""Don't Come Home A-Drinkin (With Lovin On Your Mind)"" -- Loretta Lynn -- Proof ""Don't Tell Mama"" -- by Gary Allan -- Proof ""Don't the Girls All Get Prettier at Closing Time?"" -- By Mickey Gilley -- Proof ""Drinkin' and Dreamin'"" -- by Waylon Jennings -- Proof ""Drinkin' Beer"" -- by Ray Scott -- Proof ""Drinkin' Problem"" -- by Midland -- Proof ""Drinking Alone"" -- by Carrie Underwood -- Proof ""Drinking Champagne"" -- by George Strait -- Proof ""Drinking Class"" -- by Lee Brice -- Proof ""Drinkin' My Baby (Off My Mind)"" -- by Eddie Rabbit -- Proof ""Drinkin' My Baby Goodbye"" -- by Charlie Daniels -- Proof ""Drinkin' Thing"" -- by Gary Stewart -- Proof ""Drinks After Work"" -- by Toby Keith -- Proof ""Drunk Americans"" -- by Toby Keith -- Proof ""Drunk on a Plane"" -- by Dierks Bentley -- Proof ""Drunk on You"" -- by Luke Bryan -- Proof ""Drunk On Your Love"" -- by Brett Eldredge -- Proof ""Drunk Last Night"" -- by Eli Young Band -- Proof ""Drunker Than Me"" -- by Trent Tomlinson -- Proof ""Dumas Walker"" -- by The Kentucky Headhunters -- Proof E: ""Every Time I Drink I Fall in Love"" -- by Toby Keith -- Proof F: ""Family Tradition"" -- by Hank Williams Jr -- Proof ""Friends in Low Places"" -- by Garth Brooks -- Proof G: ""Get Drunk and Be Somebody"" -- by Toby Keith -- Proof ""God's Own Drunk"" -- by Jimmy Buffett -- Proof H: ""Here for the Party"" -- by Gretchen Wilson -- Proof ""Hey Bartender"" -- by Johnny Lee -- Proof ""Honky Tonkin'"" -- by Hank Williams Sr -- Proof ""Honky Tonk Man"" -- by Dwight Yoakam -- Proof ""Hurtin' On the Bottle"" -- by Margo Price I: ""I Ain't Drunk"" -- by Whitey Morgan -- Proof ""I Don't Owe You a Thang"" -- by Gary Clark Jr -- Proof ""If Drinkin' Don't Kill Me (Her Memory Will)"" -- By George Jones -- Proof ""I Gotta Get Drunk"" -- By George Jones, Merle Haggard and Willie Nelson -- Proof ""I Like Beer"" -- by Tom T. Hall -- Proof ""I Love This Bar"" -- by Toby Keith -- Proof ""I Think I'll Just Stay Here and Drink"" -- By Merle Haggard -- Proof ""It's Five O-clock Somewhere"" -- By Alan Jackson and Jimmy Buffett -- Proof J: ""Jack Daniels"" -- by Eric Church -- Proof ""Jack Daniels, If You Please"" -- by David Allan Coe -- Proof ""Jim and Jack and Hank"" -- by Alan Jackson -- Proof ""Jose Cuervo"" -- by Shelly West -- Proof K: ""Killin'ime"" -- by Clint Black -- Proof ""The King Is Gone (So Are You)"" -- by George Jones -- Proof L: ""Longneck Bottle"" -- by Garth Brooks -- Proof M: ""Mama Told Me not to Come"" -- by Three Dog Night -- Proof ""Margaritaville"" -- by Jimmy Buffett -- Proof ""Mexico, Tequila and Me"" -- by Alan Jackson -- Proof ""Misery and Gin"" -- by Merle Haggard -- Proof ""The More I Drink"" -- by Blake Shelton -- Proof ""Moonshiner"" -- Bob Dylan -- Proof ""Mountain Dew"" -- by Grandpa Jones -- Proof ""My Kinda Party"" -- by Jason Aldean -- Proof N: ""Naked Women and Beer"" -- By Hank Williams Jr and Kid Rock -- Proof ""Neon Light"" -- by Blake Shelton -- Proof ""Nothing But The Cooler Left"" -- by Chris Young -- Proof ""No Reason to Quit"" -- By Willie Nelson and Merle Haggard -- Proof ""Numbers"" -- by Bobby Bare -- Proof O: One Bourbon, One Scotch, One Beer"" -- By John Lee Hooker -- Proof ""One Hand in the Furnace"" -- by Wrinkle Neck Mules -- Proof ""One More Drinkin' Song"" -- by Jerrod Niemann -- Proof ""The Other Side of Town"" -- by John Prine -- Proof P: ""Parking Lot Party"" -- by Lee Brice -- Proof ""Party Crowd"" -- by David Lee Murphy -- Proof ""Party Town"" -- by Glenn Fry -- Proof ""The Party's Over"" -- by Willie Nelson -- Proof ""Pass the Booze"" -- by Ernest Tubb -- Proof ""People Are Crazy"" -- by Billy Currington -- Proof ""Pop a Top"" -- by Alan Jackson -- Proof ""Pretty Good at Drinkin' Beer"" -- by Billy Currington -- Proof Q: R: ""Rednecks, White Socks and Blue Ribbon Beer"" -- By Johnny Russel -- Proof ""Redneck Yacht Club"" -- by Craig Morgan -- Proof ""Red Solo Cup"" -- by Toby Keith -- Proof ""River Bank"" by Brad Paisley -- Proof ""Ro-Deo-Deo Cowboy"" -- by Jerry Jeff Walker -- Proof ""Rough and Ready"" -- by Trace Adkins -- Proof ""Rum"" -- by Brothers Osborne -- Proof S: ""Sam's Place"" -- by Buck Owens -- Proof ""Save a Horse (Ride a Cowboy)"" -- by Big and Rich -- Proof ""Save Water, Drink Beer"" -- by Chris Young -- Proof ""Set 'Em Up Joe"" -- by Vern Gosdin -- Proof ""She's Actin' Single (I'm Drinkin' Doubles)"" -- By Gary Stewart -- Proof ""Since You Put Me Down"" -- by Margo Price ""Six Pack Summer"" -- by Phil Vassar -- Proof ""A Six Pack to Go"" -- by Hank Thompson -- Proof ""Smoke A Little Smoke"" -- by Eric Church -- Proof ""Straight Tequila Night"" -- by John Anderson -- Proof ""Statistician's Blues"" -- by Todd Snider -- Proof -- Proof ""Sunday Morning Coming Down"" -- by Johnny Cash -- Proof ""Sun Daze"" -- by Florida Georgia Line -- Proof ""Sunshine and Whiskey"" -- by Frankie Ballard -- Proof T: ""Talladega"" -- by Eric Church -- Proof ""Tennessee Whiskey"" -- by George Jones -- Proof ""Ten Rounds With Jose Cuervo"" -- by Tracey Byrd -- Proof ""Tequila Little Time"" --by Jon Pardi -- Proof ""Tequila Makes Her Clothes Fall Off"" -- by Joe Nichols -- Proof ""Tequila Sunrise"" -- by The Eagles -- Proof ""That's Why I'm Here"" -- by Kenny Chesney -- Proof ""The Bottle Let Me Down"" -- Merle Haggard -- Proof ""There's a Tear in My Beer"" -- By Hank Williams Jr and Sr -- Proof ""Toes"" -- by Zac Brown Band -- Proof ""Tonight the Heartaches on Me"" -- by Dixie Chicks -- Proof ""Two More Bottles of Wine"" -- by Emmylou Harris -- Proof ""Two Pina Coladas"" -- by Garth Brooks -- Proof U: ""Up Against the Wall Redneck Mother"" -- By Jerry Jeff Walker -- Proof ""Up Down"" -- by Morgan Wallen feat. Florida Georgia Line -- Proof V: W: ""Wasted Days and Wasted Nights"" -- By Freddy Fender -- Proof ""The Way I'm Livin'"" -- by Lee Ann Womack -- Proof ""We Are Tonight"" -- by Billy Currington -- Proof ""We Didn't See a Thing"" -- by George Jones -- Proof ""We Oughta Be Drinkin'"" -- by Sheryl Crow -- Proof ""When I See This Bar"" -- by Kenny Chesney -- Proof ""When the Sun Goes Down"" -- by Kenny Chesney -- Proof ""Where It's At (Yep, Yep)"" -- by Dustin Lynch -- Proof ""The Whiskey Ain't Workin'"" -- by Travis Tritt -- Proof ""Whiskey Bent and Hell Bound"" -- by Hank Williams Jr -- Proof ""Whiskey Chasin'"" -- by Joe Stampley -- Proof ""Whiskey in My Water"" -- by Tyler Farr -- Proof ""Whiskey in the Jar"" -- by Dubliners -- Proof ""Whiskey Glasses"" -- by Morgan Wallen -- Proof ""Whisky Lullaby"" -- by Brad Paisley and Alison Krauss -- Proof ""Whiskey River"" -- by Willie Nelson -- Proof ""Whiskey Trip"" -- by Gary Stewart -- Proof ""White Lightning"" -- by George Jones -- Proof ""Why Don't We Get Drunk and Screw"" -- By Jimmy Buffet -- Proof X: Y: ""Y'all Come Back Saloon"" -- by Oak Ridge Boys -- Proof ""Yes, I Guess They Oughta Name a Drink After You"" -- By John Prine -- Proof ""Yesterday's Wine"" -- by Merle Haggard -- Proof ""You Ain't Much Fun"" -- by Toby Keith -- Proof ""You and Tequila"" -- by Kenny Chesney -- Proof ""You Look Like I Need a Drink"" -- by Justin Moore -- Proof ""You Never Even Called Me By My Name"" -- By David Allan Coe -- Proof Z: Numbers: LEGAL DISCLAIMER: Genius.com, its management and its staff accept no liability for the content of this webpage nor the consequences of any actions you might take on the basis of the information provided herein The views and opinions presented here are solely those of the poor shmoe that came up with the hare-brained idea for this page and do not represent those of Genius.com, its employees or contractors"
2016,"Blue Ain't Your Color","Keith Urban",NA,"Keith Urban","https://genius.com/Keith-urban-blue-aint-your-color-lyrics","35 Contributors Blue Ain’t Your Color Lyrics On “Blue Ain’t Your Color,” Keith Urban offers a fresh take on a classic sound. The song pairs sad-sack lyrics with a waltzing beat—nothing is more country than that. Also, there’s alcohol—another country… Read More [Verse 1] I can See you over there starin' at your drink Watchin' that ice sink, all alone tonight And Chances are you're sittin' here in this bar 'Cause he ain't gonna treat you right Well, it's Probably not my place but I'm gonna say it anyway 'Cause you look like You Haven't felt the fire, had a little fun Hadn't had a smile in a little while, baby [Chorus] BlueLooks good on the sky Looks good on that neon buzzin' on the wall But darlin', it don't match your eyes I'm tellin' you You don't need that guy It's so black and white, he's stealin' your thunder Baby, blue ain't your color [Verse 2] I'm not tryna Be another just pick you up kinda guy Tryna drink you up, tryna take you home But I just I don't understand how another man Can take your sun and turn it ice cold Well, I've Had enough to drink and it's makin' me think That I just might Tell youIf I were a painter I wouldn't change yaI'd just paint you bright, baby [Chorus] 'Cause blue Looks good on the sky Looks good on that neon buzzin' on the wall But darlin', it don't match your eyes I'm tellin' you You don't need that guy It's so black and white, he's stealin' your thunder Baby, blue ain't your color [Bridge] No, no, no Mm It ain't your color, baby Mm, baby [Chorus] Blue Looks good on the sky Looks good on that neon buzzin' on the wall But darlin', it don't match your eyes I'm tellin' you You don't need that guy It's so black and white, he's stealin' your thunder Baby, blue ain't your colorBlue ain't your color [Outro] Mm, no, no, no, baby Come here, baby Let me light up your world"
2016,"Setting the World On Fire","Kenny Chesney","Pink","Kenny Chesney","https://genius.com/Kenny-chesney-setting-the-world-on-fire-lyrics","10 Contributors Setting the World on Fire Lyrics “Setting the World on Fire” is a song recorded by Kenny Chesney, as a duet with P!nk. The song is from Kenny Chesney’s upcoming album, Cosmic Hallelujah, released on October 28th, 2016. The song was… Read More [Verse 1: Kenny Chesney+ Together] Yeah we got drunk on La Cienega BoulevardTakin' pictures of people we thought were stars It’s easy to give in to your heart When you’re drunk on La Cienega Boulevard When the song comin' out of the speakers Was the band that you had on your t-shirt We were screamin' cause all the streets were empty And you kissed me, and we were … [Chorus: Pink] Up all night and we were feelin' so good Yeah, we got a little higher than we probably should We were in a hotel singin' in the hallway lights We were strikin' the matches right down to the ashes Setting the world on fire, setting the world on fire [Verse 2: Kenny Chesney+ Together] Wrote I love you in lipstick on the mirror We were shoutin' out the window, like they could hear us at the pier Said""Do you think we’ll live forever?"" As we killed another beer And you wrote I love you in lipstick on the mirror We were laughin' until we were breathless Never felt anything so reckless, we were all lit up and restless And comin' alive and we were… [Chorus: Pink] Up all night and we were feelin' so good Yeah, we got a little higher than we probably should We were in a hotel singin' in the hallway lights We were strikin' the matches right down to the ashes Setting the world on fire, setting the world on fire [Bridge: Pink] Oh, yeah, yeah [Chorus: Kenny Chesney + Pink + Together] Yeah, we were up all night and we were feelin' so good Yeah, we got a little higher than we probably should We were in a hotel singin' in the hallway lightsWe were strikin' the matches right down to the ashesSetting the world on fire, setting the world on fire [Outro: Kenny Chesney + Pink + Together] World all on fire We were setting The world all on fire We were setting The world all on fireWorld all on fire"
2016,"You Should Be Here","Cole Swindell",NA,"Cole Swindell","https://genius.com/Cole-swindell-you-should-be-here-lyrics","20 Contributors You Should Be Here Lyrics “You Should Be Here” is a tribute to Cole Swindell’s late father William. William Swindell died shortly after Cole signed with Warner Music, but before he rose to fame. [Verse 1] It's perfect outside, it's like God let me dial up the weather Got the whole crew here, I ain't seen some of them in forever It's one of those 'never forget it; better stop and take it in' kind of scenes Everything's just right, yeah, except for one thing [Chorus] You should be hereStanding with your arm around me hereCuttin' up crackin' a cold beer Sayin' cheers Hey y'all, it's sure been a good year It's one of those moments That's got your name written all over it And you know that if I had just one wish It'd be that you didn't have to miss this You should be here (You should be here) [Verse 2] You'd be takin' way too many pictures on your phone Showin' 'em off to everybody that you know back home And even some you don't, yeah They say now you're in a better placeAnd I would be too if I could see your face [Chorus] You should be here Standin' with your arm around me here Cuttin' up crackin' a cold beer Sayin' cheers Hey y'all, it's sure been a good year It's one of those moments That's got your name written all over it And you know that if I had just one wish It'd be that you didn't have to miss this Aw, you should be here [Bridge] You'd be lovin' this You'd be freakin' out You'd be smilin' Yeah, I know you'd be all about What's goin' on right here, right now God, I wish somehow You could be here Aw, you should be here [Chorus] Yeah, this is one of those moments That's got your name written all over it And you know that if I had just one wish It'd be that you didn't have to miss this Aw, you should be here (You should be here) (You should be here) You should be here"
2016,"Somewhere On A Beach","Dierks Bentley",NA,"Dierks Bentley","https://genius.com/Dierks-bentley-somewhere-on-a-beach-lyrics","10 Contributors Somewhere On a Beach Lyrics “Somewhere on a Beach” is assumed to be the sequel of Dierks Bentley’s hit song “Drunk on A Plane” released back in 2014, which was on his 7th studio album, Riser. The first song off of his new album, Black,… Read More [Verse 1] Bet you think I'm sitting at home, naw Bet you think that I'm all alone, naw I bet you think I'm missing you and wishing you would call my phone Hell naw I went wheels up on a runway And that ticket was a one-way [Chorus] I'm somewhere on a beach Sipping something strong Got a new girl, she got it going on We drink all day, and party all night I'm way too gone to have you on my mind She got a body, and she's naughty And she got me like you ain't never got me I'm getting sun, getting some, and I ain't slept in a week Yeah, I'm somewhere on a beach [Verse 2] Heard you called my boys Heard you called my folks They said you drove by my house real slow You can check any spot, roll down every road But girl, I ain't even close [Chorus] I'm somewhere on a beach Sipping something strong Got a new girl, she got it going on We drink all day, and party all night I'm way too gone to have you on my mind She got a body, and she's naughty And she got me like you ain't never got me I'm getting sun, getting some, and I ain't slept in a week Yeah, I'm somewhere on a beach [Bridge] I wish it could've worked out But I'm gettin' over you now On a beach towel My shades on My drink's up and the sun's out I'm somewhere on a beach [Chorus] I'm somewhere on a beach Sipping something strong Got a new girl, she got it going on We drink all day, and party all night I'm way too gone to have you on my mind She got a body, and she's naughty And she got me like you ain't never got me I'm getting sun, getting some, and I ain't slept in a week Yeah, I'm somewhere on a beach [Outro] Yeah, I'm somewhere on a beach"
2016,"Peter Pan","Kelsea Ballerini",NA,"Kelsea Ballerini","https://genius.com/Kelsea-ballerini-peter-pan-lyrics","31 Contributors Peter Pan Lyrics “Peter Pan” is a song co-written and recorded by American country pop singer Kelsea Ballerini for her debut studio album The First Time (2015). Ballerini co-wrote the song with Forest Glen Whitehead and Jesse… Read More [Verse 1] The smile, the charm, the words, the spark Everything, you had it I guess I had a naive heart, 'cause boy, I let you have it You said I was your only Never thought you'd leave me lonely [Pre-Chorus] You're just a lost boy, with your head up in the cloudsYou're just a lost boy, never keep your feet on the ground [Chorus] Always gonna fly away Just because you know you can Never gonna learn there's no such placeAs Neverland, you don't understandYou'll never grow upYou're never gonna be a manPeter Pan [Verse 2] Deep down, I knew that you were too good to be true But every piece and part of me wanted to believe in you Now it's happily ever never I guess now I know better [Pre-Chorus] You're just a lost boy, with your head up in the clouds You're just a lost boy, never keep your feet on the ground [Chorus] Always gonna fly away Just because you know you can Never gonna learn there's no such placeAs Neverland, you don't understandYou'll never grow upYou're never gonna be a manPeter Pan Oh, whoa, mm [Bridge] You're just a lost boy, yeah, I know who you are And you don't know what you lost, boy Too busy chasin' stars [Chorus] And you're always gonna fly away Just because you know you can Never gonna learn there's no such placeAs Neverland, you don't understandYou'll never grow up (Oh, you'll never grow up)You're never gonna be a manYou're never grow up (Grow up)Yeah, you're never gonna be a manPeter PanNever gonna be a man"
2016,"Forever Country","Artists Of Then, Now and Forever",NA,"Artists Of Then","https://genius.com/Artists-of-then-now-and-forever-forever-country-lyrics","25 Contributors Forever Country Lyrics In celebration of the 50th anniversary of the Country Music Association (CMA) Awards, 30 of the genre’s biggest names joined forces in September 2016 for “Forever Country”. The 50th CMAs will be held in… Read More [Verse 1: Brad Paisley,Keith Urban, Tim McGraw &Faith Hill] Almost heaven, West VirginiaBlue ridge mountain, Shenandoah riverLife is old there, older than the treesYounger than the mountains, blowing like a breeze [Chorus: Little Big Town, Luke Bryan, Miranda Lambert Blake Shelton & George Strait] Country roads, take me homeTo the place I belongWest Virginia, mountain mamaTake me home, country roads [Verse 2: Kacey Musgraves, Eric Church, Ronnie Milsap, Charley Pride, Dierks Bentley & Trisha Yearwood] If I should stay All my memories, they gather 'round her I would only be in your way A miner's lady, stranger to blue water So I'll go, yet I know Dark and dusty, painted on the sky I'll think of you every step of the way Misty taste of moonshine, teardrops in my eye [Chorus: Lady Antebellum, Blake Shelton, George Strait, Darius Rucker & Martina McBride] Country roads, take me homeTo the place I belong (I will always love you) West Virginia, mountain mamaTake me home, country roads [Bridge: Jason Aldean, Rascal Flatts & Willie Nelson] On the road againLike a band of gypsies, we go down the highwayWe're the best of friendsInsisting that the world keep turning our wayAnd our way [Chorus: Brooks and Dunn, Alabama, Darius Rucker, Little Big Town, Brett Eldredge & Keith Urban] Country roads (Country roads), take me home (Take me home)To the place I belong (I will always love you) West Virginia, mountain mama (Will always love you) Oh, take me home, country roads [Verse 3: Reba McEntire, Alan Jackson & Vince Gill] Oh, I hope life treats you kindAnd I hope you have all you've dreamed ofI wish you joy and happinessBut above all this, I wish you love [Chorus: Carrie Underwood, Brad Paisley, Martina McBride, Little Big Town, Dierks Bentley, Kacey Musgraves, Trisha Yearwood, Tim McGraw, Alan Jackson, Luke Bryan, Keith Urban, Faith Hill, Eric Church, Brett Eldredge, Ronnie Milsap, Reba McEntire, Miranda Lambert & Dolly Parton] And I will always love youI will always love youTake me home, country roadsTake me home, country roadsAnd I will always love youOn the road again I will always love you I just can't wait to get on the road again Country roads The life I love is makin' music with my friends I will always love you I can't wait to get on the road again Take me home, country roads I will always love you I'll always love you"
2016,"Humble And Kind","Tim McGraw",NA,"Tim McGraw","https://genius.com/Tim-mcgraw-humble-and-kind-lyrics","44 Contributors Humble and Kind Lyrics McGraw’s second single off his 2015 album, released in January 2016 with an accompanying music video. McGraw has been vocal about the importance of the song, not only to him but to his fans. I think, in the… Read More [Verse 1] You know there's a light that glows by the front door Don't forget the keys under the mat When childhood stars shine Always stay humble and kind Go to church 'cause your momma says to Visit grandpa every chance that you canIt won't be wasted time Always stay humble and kind [Chorus] Hold the door, say please, say thank youDon't steal, don't cheat, and don't lie I know you got mountains to climb but Always stay humble and kind When the dreams you're dreamin' come to youWhen the work you put in is realizedLet yourself feel the pride but Always stay humble and kind [Verse 2] Don't expect a free ride from no oneDon't hold a grudge or a chip and here's whyBitterness keeps you from flyin' Always stay humble and kind Know the difference between sleepin' with someoneAnd sleepin' with someone you love""I love you"" ain't no pickup line, so Always stay humble and kind [Chorus] Hold the door, say please, say thank you Don't steal, don't cheat, and don't lie I know you got mountains to climb but Always stay humble and kind When those dreams you're dreamin' come to you When the work you put in is realized Let yourself feel the pride but Always stay humble and kind (Yeah) [Outro] When it's hot, eat a root beer popsicleShut off the AC and roll the windows downLet that summer sun shineAlways stay humble and kind Don't take for granted the love this life gives youWhen you get where you're goin', don't forget turn back aroundAnd help the next one in line Always stay humble and kind"
2016,"May We All","Florida Georgia Line","Time McGraw","Florida Georgia Line","https://genius.com/Florida-georgia-line-may-we-all-lyrics","27 Contributors May We All Lyrics “May We All” is Florida Georgia Line’s second single off of their third studio album Dig Your Roots. They team up with country superstar Tim McGraw to sing about the shared experiences they cherish. [Verse 1: Florida Georgia Line] May we all get to grow up in a red, white, and blue little town Get a won't-start, hand-me-down Ford to try to fix up With some part time cash from driving a tractor Find a sweet little thang, wears your ball cap backwards Kinda place you can't wait to leave but nobody does 'Cause you miss it too much [Chorus: Florida Georgia Line] May we all know that nothing ain't cool 'til you wear the new off The sound of a quarter rollin' down a jukeboxPlay the Travis Tritt right above the 2Pac 'Fore you get lost down some road Slow rolling with the top off the back of a Bronco Buy a cold sixer with a cashed in lotto She's smilin' with her hair blowing out the window Where you 'bout to go? Yeah, you learn to fly and if you can't then you just freefall May we all [Verse 2: Tim McGraw] May we all get to see those fields of green turn gold Watch a marching band play with the harvest moon coming up And know that fifteen minutes of famous Ain't gonna be what makes us or breaks us but We'll all be watching the TV the day that it comes [Chorus: Florida Georgia Line] May we all know that nothing ain't cool 'til you wear the new off The sound of a quarter rollin' down a jukeboxPlay the Travis Tritt right above the 2Pac 'Fore you get lost down some road Slow rolling with the top off the back of a Bronco Buy a cold sixer with a cashed in lotto She's smilin' with her hair blowing out the window Where you 'bout to go? Yeah, you learn to fly and if you can't then you just freefall May we all [Verse 3: Tim McGraw, Florida Georgia Line] May we all do a little bit better than the first time Learn a little something from the worst times Get a little stronger from the hurt times May we all get to have a chance to ride the fast oneWalk away wiser when we crashed oneKeep hoping that the best one is the last one [Outro: Tim McGraw, Tim McGraw & Florida Georgia Line, & Florida Georgia Line] Yeah you learn to fly and if you can't then you just freefall May we allMay we allMay we allMay we allMay we allMay we all (Get to have a chance to ride the fast one) May we all (Walk away wiser when we crashed one) May we all (Keep hoping that the best one is the last one, yeah, the last one) Yeah, you learn to fly and if you can't then you just freefallMay we all"
